idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
387,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15516,8440,0.08906934777004383,0.0055,False,35,0
388,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18415,503,0.039804507195221286,0.0345,False,1,0
389,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19032,6095,0.041771752837326606,0.003,False,193,0
390,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,25634,2952,0.012795505968635407,0.004,False,1,0
391,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,621,2,0.2882447665056361,0.2882447665056361,True,2,0
392,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,11345,293,0.06011458792419568,0.008,False,12,3
393,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3974,90,0.16985405133366885,0.225,True,7,0
394,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17943,3003,0.040015604971298,0.0045,True,35,3
395,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,5521,339,0.06375656583952183,0.0205,False,2,77
396,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1232,22,0.23376623376623376,0.23376623376623376,True,1,0
397,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,857,4,0.2660443407234539,0.2660443407234539,True,1,0
398,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2973,45,0.13185334678775648,0.146,True,0,0
399,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,4574,200,0.13795365107127242,0.143,True,2,0
400,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,9850,254,0.09857868020304568,0.004,False,12,2
401,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1027,9,0.3193768257059396,0.3193768257059396,True,1,0
402,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,24390,2925,0.016974169741697416,0.0055,False,6,11
403,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16823,3525,0.04779171372525709,0.001,False,5,0
404,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,6230,129,0.12279293739967898,0.165,True,2,0
405,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,9791,13,0.036768460831375756,0.0495,True,2,1
406,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,860,6,0.26744186046511625,0.26744186046511625,True,1,0
407,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19112,2840,0.025010464629552115,0.002,False,2,6
408,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18389,274,0.02958290282233944,0.0155,False,1,86
409,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,9466,1108,0.07426579336572998,0.005,False,2,0
410,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,4899,61,0.08940600122473974,0.1295,True,1,0
411,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,23394,1045,0.014747371120800205,0.012,False,1,0
412,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19245,2682,0.031228890620940503,0.002,False,13,0
413,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,19934,4302,0.0327581017357279,0.0045,False,0,0
414,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,910,3,0.2725274725274725,0.2725274725274725,True,1,0
415,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18936,553,0.029467680608365018,0.043,False,4,0
416,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,6900,170,0.1582608695652174,0.2145,True,29,0
417,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,7467,275,0.09347796973349404,0.1375,True,2,0
418,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3002,51,0.14090606262491673,0.15,True,1,0
419,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14259,221,0.043691703485517916,0.057,False,4,1
420,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19219,12,0.021541183204120923,0.004,False,2,1
421,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17555,104,0.03235545428652806,0.0565,True,3,2
422,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,23505,794,0.0219527760051053,0.019,False,1,0
423,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,13921,2817,0.039221320307449174,0.001,False,5,0
424,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18508,523,0.02517830127512427,0.0135,False,0,0
425,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,20040,1372,0.023552894211576848,0.01,False,2,185
426,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,7800,101,0.1123076923076923,0.1315,True,14,0
427,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1110,5,0.30180180180180183,0.30180180180180183,True,2,0
428,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,14475,153,0.06397236614853195,0.006,False,1,0
429,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,16772,3526,0.021166229430002386,0.0005,False,4,1
430,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,865,13,0.36416184971098264,0.36416184971098264,True,2,0
431,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,8496,1264,0.07262241054613935,0.007,False,1,0
432,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,12127,54,0.027212006267007503,0.0055,False,2,11
433,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,587,3,0.3441226575809199,0.3441226575809199,True,2,0
434,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2089,13,0.16084250837721398,0.1635,True,2,0
435,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2461,18,0.18935392117025598,0.1945,True,4,0
436,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18380,670,0.025353645266594123,0.008,False,3,10
437,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1657,21,0.2637296318648159,0.2637296318648159,True,2,7
438,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1769,24,0.24929338609383833,0.24929338609383833,True,2,0
439,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,16098,727,0.037644427879239654,0.047,False,1,38
440,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1252,18,0.31629392971246006,0.31629392971246006,True,3,0
441,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2338,33,0.18905047048759624,0.191,True,1,0
442,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14533,799,0.023188605243239523,0.01,True,3,7
443,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,13698,1296,0.04716016936779092,0.0185,False,6,9
444,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,16231,177,0.02778633479144846,0.013,False,2,6
445,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15707,720,0.045011778188069014,0.0015,False,7,6
446,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2533,17,0.15475720489538097,0.151,True,1,0
447,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,11431,432,0.07917067623130085,0.0635,True,6,0
448,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,14465,219,0.04445212582094711,0.023,False,2,0
449,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15762,481,0.04688491308209618,0.0375,False,1,0
450,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,20033,30,0.02256277142714521,0.025,False,2,5
451,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17408,1330,0.036420036764705885,0.001,False,2062,0
452,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,12888,403,0.11367163252638113,0.0175,False,4,0
453,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2871,66,0.20794148380355276,0.2345,True,6,0
454,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1125,4,0.3297777777777778,0.3297777777777778,True,3,0
455,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22876,436,0.030250043713936,0.0355,False,4,2
456,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19945,894,0.017598395587866633,0.009,False,833,0
457,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,20979,1534,0.0286000286000286,0.003,False,5,1
458,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,559,2,0.3076923076923077,0.3076923076923077,True,1,0
459,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14156,260,0.0747386267307149,0.111,True,11,0
460,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1704,20,0.22769953051643194,0.22769953051643194,True,2,0
461,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,763,3,0.31716906946264745,0.31716906946264745,True,1,0
462,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17377,406,0.054324682050986936,0.0925,True,4,3
463,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,806,3,0.3188585607940447,0.3188585607940447,True,1,0
464,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3565,43,0.1326788218793829,0.174,True,1,0
465,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17871,773,0.02417324156454591,0.0255,False,1,0
466,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1506,14,0.24302788844621515,0.24302788844621515,True,0,0
467,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15787,2241,0.02717425730031038,0.001,False,2247,3
468,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,26110,316,0.020413634622749904,0.038,False,1,7
469,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2290,35,0.11921397379912664,0.122,True,1,0
470,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,4992,82,0.0985576923076923,0.1375,True,4,1
471,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,24278,2153,0.028585550704341378,0.0455,False,27,0
472,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,2669,548,0.1554889471712252,0.104,False,2,1
473,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16411,154,0.03515934434220949,0.0505,True,5,2
474,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,10042,242,0.06462856004779924,0.0075,False,4,0
475,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,511,2,0.38551859099804303,0.38551859099804303,True,0,0
476,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22637,1195,0.02707956001236913,0.049,False,5,0
477,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1106,3,0.28390596745027125,0.28390596745027125,True,1,0
478,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,21050,500,0.0202375296912114,0.0255,False,0,0
479,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,629,4,0.40540540540540543,0.40540540540540543,True,1,0
480,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15929,53,0.02611588925858497,0.012,False,3,1
481,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14618,830,0.04166096593241209,0.0075,False,4,0
482,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,14947,5058,0.06362480765370977,0.0045,False,1576,0
483,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17465,496,0.027483538505582595,0.0045,False,3,18
484,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,1842,57,0.2953311617806732,0.2953311617806732,False,1,1
485,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,19892,198,0.021415644480193043,0.002,False,3,33
486,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,21348,1110,0.031618887015177066,0.14,False,2,0
487,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2433,29,0.27209206740649405,0.294,True,2,0
488,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1787,20,0.24230554001119195,0.24230554001119195,True,1,0
489,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2201,34,0.18809631985461153,0.184,True,5,0
490,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,21603,25,0.024718789057075405,0.0195,False,4,16
491,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2462,67,0.22258326563769293,0.2235,True,3,0
492,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,10109,168,0.21990305668216442,0.438,False,4,0
493,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2126,9,0.26199435559736595,0.266,True,1,0
494,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,18256,2339,0.023444347063978965,0.009,False,2,20
495,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2669,82,0.17909329336830274,0.205,True,2,0
496,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,21150,540,0.017352245862884162,0.007,False,1,1
497,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3205,109,0.12449297971918877,0.1215,True,4,0
498,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1632,17,0.29534313725490197,0.29534313725490197,True,2,0
499,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15021,6751,0.07442913254776647,0.0025,False,4,0
